,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
0,-6.642969131469727,6.013312339782715,-6.732576370239258,6.188782691955566
1,-7.286855697631836,6.735124111175537,-7.336790084838867,6.7493438720703125
2,-5.348935127258301,4.987561225891113,7.402156829833984,-6.843891620635986
3,-4.804257392883301,4.26694393157959,6.086212158203125,-5.690108776092529
4,-5.31916618347168,4.804743766784668,7.394583702087402,-6.835355758666992
5,-3.8511834144592285,3.362879991531372,-7.339774131774902,6.741517066955566
6,-7.284339904785156,6.703863620758057,7.386817932128906,-6.840070724487305
7,-7.03367805480957,6.467674255371094,-7.340961456298828,6.738802909851074
8,7.403948783874512,-6.851998329162598,-7.308836460113525,6.716838836669922
9,-7.233610153198242,6.710731506347656,-7.349331378936768,6.807719707489014
10,-6.97192907333374,6.4295525550842285,-7.300448417663574,6.731631278991699
11,7.2765960693359375,-6.720362663269043,-7.308213233947754,6.717645645141602
12,-7.2390923500061035,6.70166540145874,7.367719650268555,-6.814698219299316
13,-4.542052268981934,4.326836585998535,-7.196308135986328,6.612183570861816
14,7.397355079650879,-6.836391448974609,-7.300294876098633,6.74608039855957
15,-5.669772148132324,5.112772464752197,7.425370693206787,-6.860480308532715
16,7.394822120666504,-6.8389506340026855,7.322587966918945,-6.754189491271973
17,7.4229888916015625,-6.863454818725586,7.418670177459717,-6.866368770599365
18,-5.809628486633301,5.159667015075684,-7.314659595489502,6.718830585479736
19,-7.329620361328125,6.734116554260254,-7.324929237365723,6.762371063232422
20,-5.458354949951172,5.066225051879883,7.370643615722656,-6.812731742858887
21,-6.8533525466918945,6.22198486328125,-7.293759346008301,6.696423530578613
22,-4.658655643463135,4.194573402404785,-7.336849212646484,6.771736145019531
23,-4.9447479248046875,4.346859455108643,7.403154373168945,-6.852521896362305
24,-5.338443756103516,4.765639305114746,-7.302906036376953,6.768594741821289
25,-6.3513383865356445,5.717617988586426,6.398371696472168,-5.920135498046875
26,-7.13836145401001,6.591368198394775,-7.33030891418457,6.747447967529297
