,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
0,6.942104339599609,-6.415768146514893,-6.732576370239258,6.188782691955566
1,-7.347578525543213,6.756882667541504,-7.336790084838867,6.7493438720703125
2,-3.1621575355529785,3.4611117839813232,7.402156829833984,-6.843891620635986
3,7.182864189147949,-6.634139060974121,6.086212158203125,-5.690108776092529
4,7.3938703536987305,-6.8279643058776855,7.394583702087402,-6.835355758666992
5,-6.98745059967041,6.328782081604004,-7.339774131774902,6.741517066955566
6,-7.23853874206543,6.631109237670898,7.386817932128906,-6.840070724487305
7,-7.353100776672363,6.785617351531982,-7.340961456298828,6.738802909851074
8,7.371053695678711,-6.8154802322387695,-7.308836460113525,6.716838836669922
9,-7.31616735458374,6.744340419769287,-7.349331378936768,6.807719707489014
10,-7.345219612121582,6.747690200805664,-7.300448417663574,6.731631278991699
11,-3.213930130004883,3.4070241451263428,-7.308213233947754,6.717645645141602
12,7.325592041015625,-6.772943019866943,7.367719650268555,-6.814698219299316
13,7.383152961730957,-6.813539505004883,-7.196308135986328,6.612183570861816
14,7.355852127075195,-6.799805164337158,-7.300294876098633,6.74608039855957
15,-7.244419097900391,6.630068778991699,7.425370693206787,-6.860480308532715
16,7.336893081665039,-6.7868218421936035,7.322587966918945,-6.754189491271973
17,7.397869110107422,-6.821063995361328,7.418670177459717,-6.866368770599365
18,6.762050628662109,-6.236540794372559,-7.314659595489502,6.718830585479736
19,-7.359058856964111,6.790262222290039,-7.324929237365723,6.762371063232422
20,7.412544250488281,-6.852080345153809,7.370643615722656,-6.812731742858887
21,7.333355903625488,-6.784875392913818,-7.293759346008301,6.696423530578613
22,-7.31223201751709,6.745761871337891,-7.336849212646484,6.771736145019531
23,7.4032087326049805,-6.844382286071777,7.403154373168945,-6.852521896362305
24,6.56964111328125,-6.09383487701416,-7.302906036376953,6.768594741821289
25,-7.301980018615723,6.716463088989258,6.398371696472168,-5.920135498046875
26,6.965426445007324,-6.441832542419434,-7.33030891418457,6.747447967529297
27,7.339015960693359,-6.786302089691162,-7.3192338943481445,6.729954719543457
28,7.22022819519043,-6.681031227111816,-7.3334527015686035,6.767809867858887
29,-7.33863639831543,6.768292427062988,-7.3638811111450195,6.785057544708252
30,-7.229955673217773,6.666120529174805,-7.26802921295166,6.677257537841797
31,-7.319882392883301,6.730232238769531,7.418857574462891,-6.86927604675293
32,2.445223569869995,-2.177834987640381,6.177356719970703,-5.717306137084961
33,4.873273849487305,-4.675495624542236,-7.30180549621582,6.734994888305664
34,-7.296122074127197,6.728516578674316,7.416394233703613,-6.867126941680908
35,6.534976959228516,-6.015498638153076,-7.332878589630127,6.7947187423706055
36,7.032713890075684,-6.49184513092041,-7.277736186981201,6.709055423736572
37,-5.908830642700195,5.220789432525635,7.412825584411621,-6.865025520324707
38,7.409783363342285,-6.861916542053223,-7.2686309814453125,6.686697959899902
39,6.4726667404174805,-6.008968353271484,-1.580107569694519,1.2542750835418701
40,-6.735705375671387,6.160574913024902,7.390539169311523,-6.848147392272949
41,-7.324336528778076,6.745104789733887,-7.31810188293457,6.7212934494018555
42,7.363343238830566,-6.806056976318359,-7.358653545379639,6.753591537475586
43,7.411080360412598,-6.846454620361328,-7.273514747619629,6.68017578125
44,7.074176788330078,-6.529030799865723,-7.310422897338867,6.73029088973999
45,-7.328573226928711,6.7458391189575195,7.299699306488037,-6.746420860290527
46,-7.329801559448242,6.773021697998047,-7.353708267211914,6.79664421081543
47,6.051337242126465,-5.64006233215332,-7.347447872161865,6.77550745010376
48,6.84358024597168,-6.296449661254883,5.537198066711426,-5.035846710205078
49,-3.449559211730957,3.6146862506866455,-7.310855865478516,6.749692916870117
50,-7.3426313400268555,6.740177154541016,-7.285820484161377,6.716403007507324
51,7.314581871032715,-6.7492289543151855,-7.336152076721191,6.7505388259887695
52,7.374654769897461,-6.822536468505859,7.410727024078369,-6.84889554977417
53,-7.325547218322754,6.7683563232421875,-7.301205158233643,6.750617504119873
54,7.38693904876709,-6.823757171630859,-7.354701995849609,6.774585723876953
55,-7.033124923706055,6.4742889404296875,-7.252354621887207,6.659073829650879
56,7.291169166564941,-6.734701156616211,-7.300698757171631,6.7100114822387695
57,-7.3136701583862305,6.761717796325684,7.376314163208008,-6.826419830322266
58,6.907031059265137,-6.38584041595459,-7.307180404663086,6.737059593200684
59,-7.350088119506836,6.749419212341309,-7.3223466873168945,6.72821044921875
60,-7.3200578689575195,6.76698637008667,-7.37885856628418,6.825451850891113
61,-7.339633941650391,6.780457496643066,-7.355158805847168,6.793824672698975
62,7.257353782653809,-6.714341163635254,-7.270825386047363,6.666546821594238
63,-7.317202091217041,6.741631507873535,-7.350021839141846,6.7901611328125
64,6.557724475860596,-6.086285591125488,6.878603935241699,-6.3561811447143555
65,7.372217655181885,-6.798461437225342,7.3872904777526855,-6.844966888427734
66,-7.322598457336426,6.7409796714782715,-7.333812713623047,6.764939308166504
67,7.270959854125977,-6.715394973754883,7.4250383377075195,-6.855720520019531
68,6.5984625816345215,-6.0898847579956055,-7.327655792236328,6.768132209777832
69,-7.302798271179199,6.716766357421875,7.314302921295166,-6.756956100463867
70,7.251405715942383,-6.7154645919799805,-7.191363334655762,6.635519981384277
71,-7.195046901702881,6.568799018859863,-7.302409648895264,6.7240800857543945
72,4.361350059509277,-4.261795520782471,7.349919319152832,-6.809785842895508
73,-7.343173027038574,6.791866302490234,-7.319202423095703,6.74144172668457
74,-5.863167762756348,5.302981376647949,-7.27630615234375,6.6993865966796875
75,-7.318232536315918,6.737717628479004,-7.360387802124023,6.792791843414307
76,-7.333690166473389,6.752768516540527,-6.946321964263916,6.384307384490967
77,-7.324402809143066,6.715463161468506,-7.2140302658081055,6.619417190551758
78,7.395552635192871,-6.837274551391602,-7.326777935028076,6.771247863769531
79,-5.550475597381592,4.931619644165039,-7.367620468139648,6.795203685760498
80,-3.845602035522461,3.923855781555176,7.372257232666016,-6.81589412689209
81,-7.297242164611816,6.740689277648926,-4.944614887237549,4.591864585876465
82,-5.250461578369141,4.89723014831543,-7.304451942443848,6.724967002868652
83,-3.271873950958252,2.8016226291656494,-7.322837829589844,6.730733871459961
84,6.782886505126953,-6.305384635925293,7.420691967010498,-6.850433349609375
85,7.393996238708496,-6.8371686935424805,5.705044269561768,-5.399576187133789
86,7.312590599060059,-6.757620811462402,-7.259570121765137,6.67120361328125
87,-7.330777168273926,6.76058292388916,-7.3289570808410645,6.736261367797852
88,-7.24456787109375,6.663623332977295,-7.295626163482666,6.690226078033447
89,7.323213577270508,-6.767099380493164,-7.377809047698975,6.802806854248047
90,-7.255964279174805,6.718118667602539,7.398124694824219,-6.837630271911621
91,-7.266961097717285,6.699855804443359,7.410434722900391,-6.840287685394287
92,7.170249938964844,-6.627958297729492,7.3965044021606445,-6.8440327644348145
93,7.401400089263916,-6.845094680786133,7.426326751708984,-6.861908435821533
94,-4.566961288452148,3.9327189922332764,-7.262731552124023,6.714900970458984
95,-4.642997741699219,4.361485481262207,7.239584922790527,-6.680695533752441
96,7.357539653778076,-6.804637908935547,7.251824378967285,-6.709204196929932
97,-6.98980188369751,6.358236312866211,6.564624786376953,-6.072301387786865
98,7.342333793640137,-6.7992119789123535,-7.354047775268555,6.761529922485352
99,7.3934855461120605,-6.824997425079346,-7.354760646820068,6.791591644287109
