,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
0,-4.907646179199219,4.6487884521484375,-6.732576370239258,6.188782691955566
1,-5.581531047821045,4.960431098937988,-7.336790084838867,6.7493438720703125
2,2.1211891174316406,-1.8604488372802734,7.402156829833984,-6.843891620635986
3,7.12183952331543,-6.582865238189697,6.086212158203125,-5.690108776092529
4,-3.3657262325286865,3.276277542114258,7.394583702087402,-6.835355758666992
5,-5.245227813720703,4.707964897155762,-7.339774131774902,6.741517066955566
6,-7.079033851623535,6.509498596191406,7.386817932128906,-6.840070724487305
7,-7.30364990234375,6.735143661499023,-7.340961456298828,6.738802909851074
8,7.298491954803467,-6.747223854064941,-7.308836460113525,6.716838836669922
9,-2.985968589782715,3.1272730827331543,-7.349331378936768,6.807719707489014
10,-5.813923358917236,5.290385723114014,-7.300448417663574,6.731631278991699
11,1.403778314590454,-1.1243610382080078,-7.308213233947754,6.717645645141602
12,6.947965145111084,-6.4396748542785645,7.367719650268555,-6.814698219299316
13,-7.159524917602539,6.589995384216309,-7.196308135986328,6.612183570861816
14,-5.088756561279297,4.706294536590576,-7.300294876098633,6.74608039855957
15,-5.992437362670898,5.439972877502441,7.425370693206787,-6.860480308532715
16,-3.502680778503418,3.3255038261413574,7.322587966918945,-6.754189491271973
17,6.985263347625732,-6.484523773193359,7.418670177459717,-6.866368770599365
18,-5.425288677215576,4.921384811401367,-7.314659595489502,6.718830585479736
19,-7.284934997558594,6.712876796722412,-7.324929237365723,6.762371063232422
20,7.352149963378906,-6.784188270568848,7.370643615722656,-6.812731742858887
21,6.3347392082214355,-5.985963821411133,-7.293759346008301,6.696423530578613
22,-7.172431945800781,6.620283603668213,-7.336849212646484,6.771736145019531
23,2.8217482566833496,-3.334540367126465,7.403154373168945,-6.852521896362305
24,-6.406419277191162,5.763690948486328,-7.302906036376953,6.768594741821289
25,-6.512174606323242,5.977294445037842,6.398371696472168,-5.920135498046875
26,-7.286557197570801,6.71970272064209,-7.33030891418457,6.747447967529297
27,-5.532362937927246,5.028767108917236,-7.3192338943481445,6.729954719543457
28,7.340581893920898,-6.7711334228515625,-7.3334527015686035,6.767809867858887
29,-7.3368072509765625,6.785811424255371,-7.3638811111450195,6.785057544708252
30,-7.036948204040527,6.487514495849609,-7.26802921295166,6.677257537841797
31,7.357551097869873,-6.806938171386719,7.418857574462891,-6.86927604675293
32,-6.812580108642578,6.234906196594238,6.177356719970703,-5.717306137084961
33,-7.328832626342773,6.743133544921875,-7.30180549621582,6.734994888305664
34,5.954534530639648,-5.772223472595215,7.416394233703613,-6.867126941680908
35,5.573683738708496,-5.461035251617432,-7.332878589630127,6.7947187423706055
36,7.290797233581543,-6.718388557434082,-7.277736186981201,6.709055423736572
37,3.5552549362182617,-3.037116765975952,7.412825584411621,-6.865025520324707
38,7.414200782775879,-6.8506951332092285,-7.2686309814453125,6.686697959899902
39,-5.534090042114258,4.919047832489014,-1.580107569694519,1.2542750835418701
40,-6.389278888702393,5.7798919677734375,7.390539169311523,-6.848147392272949
41,-7.038683891296387,6.485906600952148,-7.31810188293457,6.7212934494018555
42,-5.692878246307373,5.089539527893066,-7.358653545379639,6.753591537475586
43,4.3793792724609375,-4.225119590759277,-7.273514747619629,6.68017578125
44,7.402551174163818,-6.831275939941406,-7.310422897338867,6.73029088973999
45,-6.6256184577941895,6.038756370544434,7.299699306488037,-6.746420860290527
46,-5.136547088623047,4.767040729522705,-7.353708267211914,6.79664421081543
47,7.357439994812012,-6.813032150268555,-7.347447872161865,6.77550745010376
48,-7.248750686645508,6.682729721069336,5.537198066711426,-5.035846710205078
49,4.246741771697998,-4.185632705688477,-7.310855865478516,6.749692916870117
50,-7.321752548217773,6.763470649719238,-7.285820484161377,6.716403007507324
51,7.008724212646484,-6.5088653564453125,-7.336152076721191,6.7505388259887695
52,-6.19287633895874,5.575741767883301,7.410727024078369,-6.84889554977417
53,-5.457233905792236,4.92258358001709,-7.301205158233643,6.750617504119873
54,7.383365154266357,-6.822534561157227,-7.354701995849609,6.774585723876953
55,-4.831600666046143,4.560468673706055,-7.252354621887207,6.659073829650879
56,-6.740411758422852,6.139740467071533,-7.300698757171631,6.7100114822387695
57,-7.355613708496094,6.773024559020996,7.376314163208008,-6.826419830322266
58,-6.017696380615234,5.407942771911621,-7.307180404663086,6.737059593200684
59,-4.038439750671387,3.9592113494873047,-7.3223466873168945,6.72821044921875
60,-7.310809135437012,6.760289669036865,-7.37885856628418,6.825451850891113
61,-3.791800022125244,3.7905592918395996,-7.355158805847168,6.793824672698975
62,-7.281447410583496,6.733360290527344,-7.270825386047363,6.666546821594238
63,-6.124638080596924,5.53217887878418,-7.350021839141846,6.7901611328125
64,-5.318974494934082,4.739690780639648,6.878603935241699,-6.3561811447143555
65,-7.095245838165283,6.527146339416504,7.3872904777526855,-6.844966888427734
66,-6.333073616027832,5.732202529907227,-7.333812713623047,6.764939308166504
67,6.655981540679932,-6.259814262390137,7.4250383377075195,-6.855720520019531
68,5.039480686187744,-4.919233798980713,-7.327655792236328,6.768132209777832
69,7.349440574645996,-6.796237945556641,7.314302921295166,-6.756956100463867
70,-1.3566131591796875,1.4942405223846436,-7.191363334655762,6.635519981384277
71,-5.026228904724121,4.51128625869751,-7.302409648895264,6.7240800857543945
72,-5.46884822845459,4.8557844161987305,7.349919319152832,-6.809785842895508
73,-3.865781545639038,3.516721248626709,-7.319202423095703,6.74144172668457
74,6.873094081878662,-6.314042091369629,-7.27630615234375,6.6993865966796875
75,-6.67442512512207,6.055356502532959,-7.360387802124023,6.792791843414307
76,-6.405792236328125,5.786996841430664,-6.946321964263916,6.384307384490967
77,1.7205795049667358,-1.3478610515594482,-7.2140302658081055,6.619417190551758
78,-5.262289047241211,4.8320183753967285,-7.326777935028076,6.771247863769531
79,-6.483852863311768,5.788766860961914,-7.367620468139648,6.795203685760498
80,-7.015618801116943,6.464431285858154,7.372257232666016,-6.81589412689209
81,-7.081304550170898,6.468925952911377,-4.944614887237549,4.591864585876465
82,-4.827669143676758,4.489516258239746,-7.304451942443848,6.724967002868652
83,1.4587488174438477,-1.3167734146118164,-7.322837829589844,6.730733871459961
84,7.310446739196777,-6.761383056640625,7.420691967010498,-6.850433349609375
85,6.698648452758789,-6.249063491821289,5.705044269561768,-5.399576187133789
86,-6.918323040008545,6.316555023193359,-7.259570121765137,6.67120361328125
87,-7.142019271850586,6.574992656707764,-7.3289570808410645,6.736261367797852
88,-7.060588836669922,6.508355140686035,-7.295626163482666,6.690226078033447
89,-7.273507118225098,6.740979194641113,-7.377809047698975,6.802806854248047
90,-3.2242989540100098,3.366957426071167,7.398124694824219,-6.837630271911621
91,0.7416571378707886,-0.8387116193771362,7.410434722900391,-6.840287685394287
92,-5.221218109130859,4.764745712280273,7.3965044021606445,-6.8440327644348145
93,7.398531913757324,-6.821444511413574,7.426326751708984,-6.861908435821533
94,-6.143293380737305,5.5921807289123535,-7.262731552124023,6.714900970458984
95,-5.266091823577881,4.748534202575684,7.239584922790527,-6.680695533752441
96,-5.370771408081055,4.9387288093566895,7.251824378967285,-6.709204196929932
97,-5.929503440856934,5.370431423187256,6.564624786376953,-6.072301387786865
98,-7.298009872436523,6.722195148468018,-7.354047775268555,6.761529922485352
99,7.40714693069458,-6.842522621154785,-7.354760646820068,6.791591644287109
100,-5.1537885665893555,4.7677998542785645,7.2954936027526855,-6.763023376464844
101,-7.071228981018066,6.499562740325928,6.832851409912109,-6.344745635986328
102,-5.385837078094482,4.912033557891846,-7.365303039550781,6.801200866699219
103,7.333574295043945,-6.793055534362793,7.416007041931152,-6.845864295959473
104,-7.357317924499512,6.791441440582275,7.373834133148193,-6.8217854499816895
105,-4.759418487548828,4.450543403625488,-7.294102668762207,6.780886173248291
106,-5.280571937561035,4.785449981689453,-7.333789825439453,6.7433037757873535
107,-6.086094379425049,5.517763137817383,-7.313292980194092,6.725323677062988
108,-6.794294834136963,6.196714401245117,-7.190225601196289,6.605975151062012
109,-6.609524250030518,5.986276626586914,-7.345667839050293,6.805794715881348
110,-0.343424916267395,0.3923329710960388,5.304673194885254,-5.1877641677856445
111,-7.215775489807129,6.650033950805664,-7.345566749572754,6.748113632202148
112,-5.14288854598999,4.701452732086182,7.407689094543457,-6.842972755432129
113,7.31394624710083,-6.7636308670043945,-7.340065956115723,6.761270523071289
114,-7.217327117919922,6.645269393920898,-7.36544132232666,6.7896647453308105
115,-6.58372688293457,5.961925506591797,-7.329478740692139,6.773951530456543
116,-6.083676338195801,5.570158004760742,7.373600006103516,-6.8212432861328125
117,-6.000373840332031,5.353851795196533,-7.315162181854248,6.769782066345215
118,-6.9068284034729,6.285950660705566,-7.378739356994629,6.8191728591918945
119,-7.177985191345215,6.566810607910156,-7.335536003112793,6.752843856811523
120,-7.278316020965576,6.707931995391846,-7.371216297149658,6.799717903137207
121,5.854222297668457,-5.288674354553223,-7.253332614898682,6.726385593414307
122,-3.8065199851989746,3.526033401489258,-7.3211517333984375,6.752676010131836
123,7.161861419677734,-6.661426544189453,7.4286041259765625,-6.870408535003662
124,-5.484591484069824,4.941493034362793,-6.7271199226379395,6.157371520996094
125,7.353729248046875,-6.8114914894104,7.3682541847229,-6.80742073059082
126,-0.7305586338043213,0.7648680210113525,3.8464889526367188,-3.944763660430908
127,7.299197196960449,-6.743002414703369,-7.19355583190918,6.663003444671631
128,-7.285617828369141,6.698850154876709,-6.990018367767334,6.388474941253662
129,-6.193398475646973,5.641244888305664,7.405577659606934,-6.86151123046875
130,-5.1592512130737305,4.658633232116699,-7.302601337432861,6.74373197555542
131,7.415169715881348,-6.85569429397583,6.477138519287109,-6.025890350341797
132,-5.9562859535217285,5.411276340484619,7.313333511352539,-6.764279365539551
133,-7.029184341430664,6.450764179229736,7.389619827270508,-6.83287239074707
134,-4.631979942321777,4.209760665893555,-7.3470892906188965,6.750557899475098
135,5.097596168518066,-4.8709540367126465,7.411882400512695,-6.851164817810059
136,-6.944422721862793,6.391254425048828,6.966591835021973,-6.419639587402344
137,-6.436706066131592,5.900374412536621,-7.143798351287842,6.578936576843262
138,-6.043600082397461,5.40212869644165,-7.0859785079956055,6.5206193923950195
139,-7.106601715087891,6.589705467224121,-7.316837310791016,6.734598159790039
140,-5.114171981811523,4.75177001953125,7.411159992218018,-6.845131874084473
141,7.311655044555664,-6.757988929748535,7.411922931671143,-6.860108375549316
142,7.050314426422119,-6.533860206604004,7.343579292297363,-6.795725345611572
143,6.634027481079102,-6.111973285675049,7.420940399169922,-6.85654354095459
144,-4.932947635650635,4.471717834472656,-7.331577301025391,6.766698837280273
145,-4.079472541809082,3.7452492713928223,-7.185900688171387,6.680829048156738
146,-5.937688827514648,5.297214508056641,7.404984474182129,-6.8456621170043945
147,-4.126667022705078,3.9771292209625244,-7.3665666580200195,6.832673072814941
148,-7.17063570022583,6.585535049438477,-7.347512245178223,6.7761430740356445
149,-5.2280778884887695,4.819083213806152,-7.3706560134887695,6.825555801391602
150,5.496087551116943,-5.19758415222168,-7.381579875946045,6.792570114135742
151,-5.723516941070557,5.118941783905029,-4.294082164764404,4.014971733093262
152,5.2129011154174805,-5.012325286865234,7.288276672363281,-6.748865127563477
153,0.7293740510940552,-0.5338847637176514,-7.306640148162842,6.7176194190979
154,-2.088618278503418,1.838748574256897,-7.206898212432861,6.622554779052734
155,6.260265350341797,-5.9100871086120605,-7.3479413986206055,6.756365776062012
156,-3.5949816703796387,3.592543125152588,-7.3342814445495605,6.754591941833496
157,7.33683967590332,-6.78817892074585,7.318293571472168,-6.7822160720825195
158,-5.70456600189209,5.096312522888184,7.385101795196533,-6.829254150390625
159,-6.359771251678467,5.9308624267578125,-7.288662910461426,6.702253341674805
160,-5.5994462966918945,5.095237731933594,-7.288485527038574,6.7471184730529785
161,7.089776039123535,-6.550504684448242,-7.360470771789551,6.776181221008301
162,7.391849517822266,-6.8480119705200195,-7.273420810699463,6.681217193603516
163,6.873871326446533,-6.413051605224609,7.408832550048828,-6.847193717956543
164,7.239156723022461,-6.6960344314575195,7.405130863189697,-6.8421173095703125
165,-7.34055233001709,6.766386985778809,-7.321236610412598,6.735722541809082
166,-1.831397294998169,1.8140764236450195,-7.357250213623047,6.807620048522949
167,-6.90424919128418,6.3272552490234375,-7.339274883270264,6.785250663757324
168,-7.232534408569336,6.652975082397461,-7.297040939331055,6.708792209625244
169,-6.772154808044434,6.180782318115234,-7.207701683044434,6.583135604858398
170,-6.7398223876953125,6.142678260803223,7.423627853393555,-6.8673200607299805
171,-7.265000820159912,6.688774108886719,-7.284658908843994,6.707259178161621
172,-5.5128278732299805,4.950007438659668,7.047663688659668,-6.472238063812256
173,-7.258362770080566,6.6883745193481445,-7.35601806640625,6.770411491394043
174,-6.8878631591796875,6.318756103515625,-7.299685478210449,6.694554328918457
175,7.374904632568359,-6.818179130554199,7.418939113616943,-6.869411468505859
176,7.337571144104004,-6.783365726470947,-7.35992431640625,6.804793834686279
177,7.341595649719238,-6.804035186767578,7.390233039855957,-6.8370842933654785
178,6.747518539428711,-6.317226886749268,-7.1994147300720215,6.622445583343506
179,-7.104997634887695,6.561095237731934,-5.8227314949035645,5.406603813171387
180,-2.8629002571105957,2.728036642074585,-7.268305778503418,6.67713737487793
181,6.316921234130859,-5.766992092132568,-7.349434852600098,6.761056423187256
182,6.899262428283691,-6.357064247131348,7.26393985748291,-6.707352638244629
183,7.366578102111816,-6.806610107421875,-7.365529537200928,6.820365905761719
184,-6.979495048522949,6.4450273513793945,-7.36659574508667,6.805467128753662
185,-7.385919570922852,6.812276840209961,-7.3592987060546875,6.787449836730957
186,-5.902698040008545,5.284147262573242,-7.305109977722168,6.765505790710449
187,-7.086920738220215,6.4835076332092285,-7.313901901245117,6.7368927001953125
188,-7.113077163696289,6.546141624450684,-7.342721939086914,6.749661445617676
189,-6.833540916442871,6.120549201965332,7.38909912109375,-6.8253302574157715
190,7.020854473114014,-6.496958255767822,-7.3703460693359375,6.79533576965332
191,-5.832283020019531,5.2110981941223145,7.399892807006836,-6.820934295654297
192,7.2332763671875,-6.689753532409668,-7.145689964294434,6.607059478759766
193,-7.0541090965271,6.506630897521973,7.417873382568359,-6.855342388153076
194,7.028155326843262,-6.4966139793396,-7.34935188293457,6.803580284118652
195,-2.723686695098877,2.4756345748901367,7.400112152099609,-6.821200370788574
196,-4.638612270355225,4.224069595336914,7.399557113647461,-6.838639259338379
197,6.407755374908447,-5.989801406860352,7.392228126525879,-6.817019462585449
198,6.714197158813477,-6.312952995300293,-7.2594404220581055,6.704445838928223
199,1.2961007356643677,-1.15049147605896,-7.186452865600586,6.605020523071289
200,-4.959649085998535,4.522875785827637,7.420072078704834,-6.8606462478637695
201,-7.217367172241211,6.656116008758545,-7.307562351226807,6.742709159851074
202,-7.238043785095215,6.7008161544799805,7.399853229522705,-6.841859817504883
203,-7.090925693511963,6.519123554229736,-7.337092399597168,6.760348796844482
204,3.584094762802124,-3.7073044776916504,0.48939403891563416,-0.4190840721130371
205,-5.746328830718994,5.201846122741699,7.412313461303711,-6.844910621643066
206,7.068995475769043,-6.541107177734375,7.294266223907471,-6.762473106384277
207,-7.159679412841797,6.571822166442871,7.228999614715576,-6.673093318939209
208,7.379199981689453,-6.81333065032959,-7.307000160217285,6.71945858001709
209,-7.125672340393066,6.554056644439697,7.426111221313477,-6.872989654541016
210,-7.230196952819824,6.64904260635376,-7.343239784240723,6.749876022338867
211,5.604413032531738,-5.246166229248047,6.333424091339111,-5.861822128295898
