,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
0,5.341100692749023,-5.034880638122559,-6.732576370239258,6.188782691955566
1,6.6497802734375,-6.155604362487793,-7.336790084838867,6.7493438720703125
2,-5.352344512939453,4.711165904998779,7.402156829833984,-6.843891620635986
3,-7.199026107788086,6.658277988433838,6.086212158203125,-5.690108776092529
4,-6.03939151763916,5.53029203414917,7.394583702087402,-6.835355758666992
5,-6.522270202636719,5.905183792114258,-7.339774131774902,6.741517066955566
6,-7.289792537689209,6.736599445343018,7.386817932128906,-6.840070724487305
7,-7.198412895202637,6.6960554122924805,-7.340961456298828,6.738802909851074
8,-6.352495193481445,5.8347954750061035,-7.308836460113525,6.716838836669922
9,-7.214354038238525,6.633554458618164,-7.349331378936768,6.807719707489014
10,-7.170745849609375,6.54615592956543,-7.300448417663574,6.731631278991699
11,-6.664853572845459,6.060805320739746,-7.308213233947754,6.717645645141602
12,-6.991713047027588,6.362626075744629,7.367719650268555,-6.814698219299316
13,-7.328117847442627,6.784428119659424,-7.196308135986328,6.612183570861816
14,4.706953048706055,-4.327266216278076,-7.300294876098633,6.74608039855957
15,6.903894424438477,-6.2965288162231445,7.425370693206787,-6.860480308532715
16,6.397879600524902,-5.889267444610596,7.322587966918945,-6.754189491271973
17,7.1788835525512695,-6.640132904052734,7.418670177459717,-6.866368770599365
18,-7.346317768096924,6.783177375793457,-7.314659595489502,6.718830585479736
19,-7.322115421295166,6.758424758911133,-7.324929237365723,6.762371063232422
20,7.281434535980225,-6.731271743774414,7.370643615722656,-6.812731742858887
21,-7.132349014282227,6.56478214263916,-7.293759346008301,6.696423530578613
22,-7.317384243011475,6.737325668334961,-7.336849212646484,6.771736145019531
23,6.736286640167236,-6.292422771453857,7.403154373168945,-6.852521896362305
24,1.271669864654541,-1.5500071048736572,-7.302906036376953,6.768594741821289
25,-7.21260929107666,6.620099067687988,6.398371696472168,-5.920135498046875
26,-7.205471992492676,6.66346549987793,-7.33030891418457,6.747447967529297
27,-5.259246826171875,4.865532875061035,-7.3192338943481445,6.729954719543457
28,-6.959413528442383,6.412525177001953,-7.3334527015686035,6.767809867858887
29,-7.332886695861816,6.790380954742432,-7.3638811111450195,6.785057544708252
30,5.831554412841797,-5.467990875244141,-7.26802921295166,6.677257537841797
31,-6.9074859619140625,6.274441719055176,7.418857574462891,-6.86927604675293
