,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
0,-6.243232727050781,5.760026454925537,-6.732576370239258,6.188782691955566
1,-5.494726657867432,4.969743251800537,-7.336790084838867,6.7493438720703125
2,-5.1937432289123535,4.944502830505371,7.402156829833984,-6.843891620635986
3,-6.261066436767578,5.545795917510986,6.086212158203125,-5.690108776092529
4,-6.2373456954956055,5.762546539306641,7.394583702087402,-6.835355758666992
5,-5.100089073181152,4.660531997680664,-7.339774131774902,6.741517066955566
6,-5.17948055267334,4.780742645263672,7.386817932128906,-6.840070724487305
7,-4.991396903991699,4.6328535079956055,-7.340961456298828,6.738802909851074
8,-5.808608055114746,5.231062889099121,-7.308836460113525,6.716838836669922
9,-4.598506450653076,3.949641704559326,-7.349331378936768,6.807719707489014
10,-7.161797046661377,6.591379165649414,-7.300448417663574,6.731631278991699
11,-5.911849021911621,5.341552734375,-7.308213233947754,6.717645645141602
12,-5.347324848175049,4.946990966796875,7.367719650268555,-6.814698219299316
13,-5.4084577560424805,5.126777648925781,-7.196308135986328,6.612183570861816
14,-4.526169776916504,4.2806901931762695,-7.300294876098633,6.74608039855957
15,-5.347324848175049,4.946990966796875,7.425370693206787,-6.860480308532715
16,-5.193621635437012,4.637627601623535,7.322587966918945,-6.754189491271973
17,-4.526169776916504,4.2806901931762695,7.418670177459717,-6.866368770599365
18,-4.900468826293945,4.507120132446289,-7.314659595489502,6.718830585479736
19,-5.6652045249938965,5.050814151763916,-7.324929237365723,6.762371063232422
20,-6.919083595275879,6.3454132080078125,7.370643615722656,-6.812731742858887
21,-5.646450042724609,5.28717041015625,-7.293759346008301,6.696423530578613
22,-5.17948055267334,4.780742645263672,-7.336849212646484,6.771736145019531
23,-6.002113342285156,5.326987266540527,7.403154373168945,-6.852521896362305
24,-7.233003616333008,6.683764457702637,-7.302906036376953,6.768594741821289
25,-5.531904697418213,5.202665328979492,6.398371696472168,-5.920135498046875
26,-7.174125671386719,6.61952543258667,-7.33030891418457,6.747447967529297
27,-5.437309265136719,5.234975337982178,-7.3192338943481445,6.729954719543457
28,-4.526169776916504,4.2806901931762695,-7.3334527015686035,6.767809867858887
29,-5.100089073181152,4.660531997680664,-7.3638811111450195,6.785057544708252
30,-5.403669834136963,4.89879035949707,-7.26802921295166,6.677257537841797
31,-4.586580276489258,4.254439830780029,7.418857574462891,-6.86927604675293
32,-5.299673080444336,5.116406440734863,6.177356719970703,-5.717306137084961
33,-4.586580276489258,4.254439830780029,-7.30180549621582,6.734994888305664
34,-5.752536296844482,5.064122200012207,7.416394233703613,-6.867126941680908
35,-5.100089073181152,4.660531997680664,-7.332878589630127,6.7947187423706055
36,-6.253726005554199,5.767758846282959,-7.277736186981201,6.709055423736572
37,-5.100089073181152,4.660531997680664,7.412825584411621,-6.865025520324707
38,-7.266639709472656,6.69509220123291,-7.2686309814453125,6.686697959899902
39,-6.243232727050781,5.760026454925537,-1.580107569694519,1.2542750835418701
40,-4.991396903991699,4.6328535079956055,7.390539169311523,-6.848147392272949
41,-5.520595550537109,5.243335723876953,-7.31810188293457,6.7212934494018555
42,-6.336185455322266,5.820971488952637,-7.358653545379639,6.753591537475586
43,-5.470738410949707,5.066673278808594,-7.273514747619629,6.68017578125
44,-5.895481586456299,5.270475387573242,-7.310422897338867,6.73029088973999
45,-5.434957504272461,4.881026268005371,7.299699306488037,-6.746420860290527
46,-6.341098785400391,5.680898666381836,-7.353708267211914,6.79664421081543
47,-5.100089073181152,4.660531997680664,-7.347447872161865,6.77550745010376
48,-6.03708028793335,5.599730014801025,5.537198066711426,-5.035846710205078
49,-7.266639709472656,6.69509220123291,-7.310855865478516,6.749692916870117
50,-7.282296180725098,6.731564044952393,-7.285820484161377,6.716403007507324
51,-4.695242881774902,4.523662090301514,-7.336152076721191,6.7505388259887695
52,-6.487499237060547,5.986690521240234,7.410727024078369,-6.84889554977417
53,-5.100089073181152,4.660531997680664,-7.301205158233643,6.750617504119873
54,-5.193621635437012,4.637627601623535,-7.354701995849609,6.774585723876953
55,-6.52017068862915,5.959820747375488,-7.252354621887207,6.659073829650879
56,-5.17948055267334,4.780742645263672,-7.300698757171631,6.7100114822387695
57,-4.9551496505737305,4.319342613220215,7.376314163208008,-6.826419830322266
58,-5.2765960693359375,4.844610214233398,-7.307180404663086,6.737059593200684
59,-5.193621635437012,4.637627601623535,-7.3223466873168945,6.72821044921875
60,-5.403669834136963,4.89879035949707,-7.37885856628418,6.825451850891113
61,-5.168338775634766,4.934496879577637,-7.355158805847168,6.793824672698975
62,-6.115234375,5.5898942947387695,-7.270825386047363,6.666546821594238
63,-5.17948055267334,4.780742645263672,-7.350021839141846,6.7901611328125
64,-6.1266679763793945,5.7514448165893555,6.878603935241699,-6.3561811447143555
65,-5.511458396911621,5.2672576904296875,7.3872904777526855,-6.844966888427734
66,-5.904059410095215,5.522784233093262,-7.333812713623047,6.764939308166504
67,-4.9551496505737305,4.319342613220215,7.4250383377075195,-6.855720520019531
68,-7.233003616333008,6.683764457702637,-7.327655792236328,6.768132209777832
69,-5.1937432289123535,4.944502830505371,7.314302921295166,-6.756956100463867
70,-5.2704877853393555,5.078692436218262,-7.191363334655762,6.635519981384277
71,-5.506031036376953,5.256102561950684,-7.302409648895264,6.7240800857543945
72,-5.153924465179443,4.727667808532715,7.349919319152832,-6.809785842895508
73,-6.126088619232178,5.641073226928711,-7.319202423095703,6.74144172668457
74,-5.100089073181152,4.660531997680664,-7.27630615234375,6.6993865966796875
75,-4.564756393432617,4.194911003112793,-7.360387802124023,6.792791843414307
76,-4.528546333312988,4.378553867340088,-6.946321964263916,6.384307384490967
77,-6.775942325592041,6.245038986206055,-7.2140302658081055,6.619417190551758
78,-6.106947422027588,5.674399375915527,-7.326777935028076,6.771247863769531
79,-5.100089073181152,4.660531997680664,-7.367620468139648,6.795203685760498
80,-5.100089073181152,4.660531997680664,7.372257232666016,-6.81589412689209
